Model,EcoLvl3,Category,Trt_Type_Sub,Treatment_count,MR_trt_comp,LDCpointID,DateVisited,ProjectKey,PrimaryKey,Trt_Type_Major,recent_trt_count,FirePolyID,USGS_Assigned_ID,MR_wildfire,Fire_freq,Fire_freq_post_trt,EcoLvl1,NA_L1KEY,EcoLvl2,NA_L2KEY,NA_L3KEY,MLRARSYM,MLRA_name,horizontal_flux_total_MD,ln_q,n_CETWI,CETWI,sandtotal_0_cm,BareSoil_FH,TotalFoliarCover,ForbCover_AH,GramCover_AH,ShrubCover_AH,Gap100plus,trt_binary,distance,weights,subclass,trt_control,BareSoil_FH_scaled,TotalFoliarCover_scaled,ForbCover_AH_scaled,GramCover_AH_scaled,ShrubCover_AH_scaled,Gap100plus_scaled,CETWI_scaled,sandtotal_0_cm_scaled,Shannon
1,Blue Mountains,"Control, never burned",,438,,53438,2017-08-24,BLM_AIM,17082510303793492017-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.024505546,-3.708855819701739,1,610,39,5.33333333333333,57.3333333333333,13.3333333333333,39.3333333333333,20.6666666666667,26.61,0,0.2758284028563069,0.9690721649484536,27,Control,-0.48849543024510567,-0.4799699129802068,-0.05141919327785772,-0.47971328218087,0.5195845530508757,0.6539654030617318,0.6104959627573863,0.530080341025793,2.2033298764665363
1,Blue Mountains,"Control, never burned",,438,,53475,2020-06-19,BLM_AIM,2006201451178992020-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.00625355,-5.0746059764847695,1,609,38,15.3333333333333,74,18,52,10,9.25,0,0.3602057215313974,0.9690721649484536,7,Control,0.6286050386291628,0.5302921928291556,0.3653365638600416,0.21559212644393777,-0.5036049884097787,-0.370383362451454,0.5991857050536221,0.31456978868292407,2.3745109109992635
1,Blue Mountains,"Control, never burned",,438,,53490,2020-07-20,BLM_AIM,20072109402970412020-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,2.40963e-4,-8.330867163231046,1,640,37,5.33333333333333,62.6666666666667,22,42.6666666666667,16,1.56,0,0.20687362224948264,0.9690721649484536,19,Control,-0.48849543024510567,-0.15668603912120746,0.7225557842639527,-0.2967381746480227,0.07193912866183756,-0.8241415425664539,0.9498036938703094,0.09905923634005503,1.7401956814148463
1,Blue Mountains,"Treated, never burned",Herbicide,110,2018-08-05,53510,2020-07-01,BLM_AIM,20070210400267362020-09-01,Herbicide/Weeds/Chemical,1,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.007788432,-4.85511572305681,1,442,37,5.33333333333333,76.6666666666667,4,74.6666666666667,12,0,1,0.11456983741498028,1,9,Herbicide,-0.48849543024510567,0.6919341297586553,-0.8849307075536474,1.4598228576672765,-0.31175694938590665,-0.9161913164259338,-1.289627331474983,0.09905923634005503,1.7949559099285448
1,Blue Mountains,"Treated, never burned",Herbicide,110,2018-08-05,53511,2022-04-30,BLM_AIM,OR_BUDO_2021_BDO2021-096_V12022-09-01,Herbicide/Weeds/Chemical,1,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.864479346,-0.14562786541082084,1,442,37,15.3333333333333,54,4,48,8.66666666666667,10.57,1,0.1110247416357607,1,10,Herbicide,0.6286050386291628,-0.6820223341420769,-0.8849307075536474,-0.00397800259547464,-0.6315036810923599,-0.29249509226266335,-1.289627331474983,0.09905923634005503,1.9779276560347767
1,Blue Mountains,"Control, never burned",,438,,53523,2017-07-13,BLM_AIM,17071809220056742017-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.002064903,-6.182672027038041,1,657,37,9.33333333333333,72,8,57.3333333333333,9.33333333333333,6.48,0,0.42153535063988234,0.9690721649484536,53,Control,-0.04165524269539693,0.4090607401320323,-0.5277114871497364,0.5083522984964858,-0.5675543347510698,-0.5338307173173252,1.1420780748342991,0.09905923634005503,1.4728874212291458
1,Blue Mountains,"Treated, never burned",Herbicide,110,2012-07-26,53588,2018-06-27,BLM_AIM,18062810303919722018-09-01,Herbicide/Weeds/Chemical,1,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,1.39e-7,-15.78879190381572,1,651,36,0.666666666666667,67.3333333333333,10.6666666666667,44,19.3333333333333,26.1,1,0.4254955102789107,1,11,Herbicide,-1.0098089823864322,0.12618735050540944,-0.2895653402137926,-0.22354813163488704,0.3916858603682879,0.6238722077615173,1.074216528611715,-0.11645131600281398,2.5247754484467744
1,Blue Mountains,"Treated, never burned",Herbicide,110,2012-07-26,53663,2019-07-13,BLM_AIM,19071410355045662019-09-01,Herbicide/Weeds/Chemical,1,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,4.405e-4,-7.72760011258804,1,687,36,4.66666666666667,57.3333333333333,11.3333333333333,35.3333333333333,26,12.71,1,0.31140835923290033,1,12,Herbicide,-0.5629687948367231,-0.4799699129802068,-0.2300288034798133,-0.6992834112202825,1.031179323781198,-0.16622168453235123,1.4813858059472225,-0.11645131600281398,2.8307210859847416
1,Blue Mountains,"Control, never burned",,438,,53690,2019-05-16,BLM_AIM,19051715272283632019-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,3.07561e-4,-8.086837116407478,1,615,41,4,70.6666666666667,41.3333333333333,37.3333333333333,15.3333333333333,0,0,0.1625913522500844,0.9690721649484536,42,Control,-0.6374421594283416,0.3282397716672856,2.4491153495495204,-0.5894983467005762,0.00798978232054367,-0.9161913164259338,0.6670472512762068,0.9611014457115312,2.2958960525436942
1,Blue Mountains,"Control, never burned",,438,,53714,2022-06-14,BLM_AIM,OR_BUDOPAC_2021_BU-002_V12022-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.053932228,-2.9200270576734466,1,666,38,26.6666666666667,51.3333333333333,29.3333333333333,20,0.666666666666667,11.68,0,0.3781298359623979,1.9381443298969072,29,Control,1.894652236686678,-0.8436642710715766,1.377457688337787,-1.5409689058713616,-1.3988958371878486,-0.22699813778572583,1.243870394168176,0.31456978868292407,2.3234715535452506
1,Blue Mountains,"Control, never burned",,438,,53727,2016-06-14,BLM_AIM,16061512253927082016-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,7.19115e-4,-7.2374892686657875,1,639,37,14,66,12.6666666666667,37.3333333333333,6,7.050000000000001,0,0.4278648123934891,0.9690721649484536,11,Control,0.47965830944593024,0.04536638204066262,-0.110955730011837,-0.5894983467005762,-0.887301066457523,-0.5001971460994383,0.9384934361665452,0.09905923634005503,2.1837769111547827
1,Blue Mountains,"Control, never burned",,438,,53739,2020-08-30,BLM_AIM,20083108551853772020-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,2.47e-5,-10.608707314330342,1,667,42,19.3333333333333,49.3333333333333,8.66666666666667,26,12,18.26,0,0.4227418045022039,0.9690721649484536,11,Control,1.0754452261788716,-0.9648957237686998,-0.46817495041575086,-1.2116137123122428,-0.31175694938590665,0.16126308785233665,1.2551806518719402,1.1766119980544,2.422751662735082
1,Blue Mountains,"Treated, never burned",Herbicide,110,2018-10-07,53758,2022-09-02,BLM_AIM,OR_VADO_FUELS_2022_NWM-MACH-PLOT-01_V22022-09-01,Herbicide/Weeds/Chemical,1,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,1.988452152,0.6873565230175434,1,636,37,20.6666666666667,53.3333333333333,12.6666666666667,39.3333333333333,0.666666666666667,25.72,1,0.4367453187471641,1,13,Herbicide,1.2243919553621152,-0.7224328183744533,-0.110955730011837,-0.47971328218087,-1.3988958371878486,0.6014498269495926,0.904562663055253,0.09905923634005503,1.9906151314791194
1,Blue Mountains,"Control, never burned",,438,,53804,2018-08-11,BLM_AIM,18081211025542812018-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.078634606,-2.5429433965435124,1,638,35,10,70,10.6666666666667,54,24,2.68,0,0.27350522102708635,0.9690721649484536,84,Control,0.03281812189622152,0.2878292874349091,-0.2895653402137926,0.325377190963644,0.839331284757326,-0.758054525436571,0.9271831784627812,-0.331961868345683,1.8564782744569015
1,Blue Mountains,"Control, never burned",,438,,53807,2022-09-01,BLM_AIM,OR_VADO_FUELS_2022_NWM-MACH-PLOT-06_V22022-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,13.8653542,2.6293932250811434,1,616,36,25.3333333333333,35.3333333333333,13.3333333333333,25.3333333333333,7.33333333333333,57.32,0,0.42869466411375967,0.9690721649484536,13,Control,1.745705507503435,-1.8135158926485624,-0.05141919327785772,-1.2482087338188137,-0.7594023737749419,2.4660478102570047,0.6783575089799709,-0.11645131600281398,2.5801916300007477
1,Blue Mountains,"Treated, never burned",Herbicide,110,2000-07-21,53846,2022-06-27,BLM_AIM,OR_BUDOPAC_2021_BU-NR-001_V12022-09-01,Herbicide/Weeds/Chemical,1,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,2.4e-10,-22.150382192586555,1,679,41,0.666666666666667,90,25.3333333333333,62.6666666666667,20,1.53,1,0.3893723943020322,1,14,Herbicide,-1.0098089823864322,1.5001438144061416,1.0202384679338758,0.8011124705490393,0.4556352067095818,-0.8259117305252901,1.3909037443171095,0.9611014457115312,2.2088350519257847
1,Blue Mountains,"Control, never burned",,438,,53856,2017-08-14,BLM_AIM,1708150916131882017-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.130758931,-2.0343998724425063,1,499,37,22,50.6666666666667,8.66666666666667,30.6666666666667,30.6666666666667,23.97,0,0.15195954488556906,0.9690721649484536,17,Control,1.3733386845453477,-0.884074755303947,-0.46817495041575086,-0.95544856176626,1.478824748170236,0.49818886268415047,-0.6449426423604294,0.09905923634005503,1.7497439148896599
1,Blue Mountains,"Control, never burned",,438,,53901,2023-08-22,BLM_AIM,OR_BUDOPAC_2021_BU-005_V12023-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.08393864,-2.4776692232570294,1,637,39,6.66666666666667,51.3333333333333,6,28,0,41.98,0,0.5625178882462698,1.9381443298969072,46,Control,-0.33954870106186874,-0.8436642710715766,-0.7063210973516919,-1.1018286477925368,-1.4628451835291394,1.560891700638786,0.915872920759017,0.530080341025793,1.8097790395449755
1,Blue Mountains,"Control, never burned",,438,,53917,2021-06-13,BLM_AIM,OR_OR_BUDOPAC_2021_BU-001_V12021-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,1.48e-9,-20.331223749170388,1,675,39,8,70,7.33333333333333,38.6666666666667,8,3.11,0,0.507030072998136,0.9690721649484536,73,Control,-0.19060197187863284,0.2878292874349091,-0.5872480238837218,-0.5163083036874351,-0.6954530274336509,-0.7326818313599195,1.3456627135020531,0.530080341025793,1.7978387645789011
1,Blue Mountains,"Treated, never burned",Herbicide,110,2015-05-21,53918,2023-09-05,BLM_AIM,OR_VADO_Fuels_2023_BC-NR-001_V22023-09-01,Herbicide/Weeds/Chemical,1,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.027040556,-3.610417465888594,1,597,38,0.666666666666667,93.3333333333333,1.33333333333333,91.3333333333333,10,1.52,1,0.38528176217579807,1,15,Herbicide,-1.0098089823864322,1.7021962355680116,-1.1230768544895886,2.3746983953314915,-0.5036049884097787,-0.8265017931782355,0.4634626126084529,0.31456978868292407,0.9774541380097224
1,Blue Mountains,"Treated, never burned",Herbicide,110,2015-05-21,53919,2021-07-22,BLM_AIM,OR_OR_VADOPAC_2021_BC-NR-001_V12021-09-01,Herbicide/Weeds/Chemical,1,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.094159776,-2.362762194962427,1,596,38,1.33333333333333,81.3333333333333,8,76.6666666666667,11.3333333333333,0,1,0.26753382226064504,1,16,Herbicide,-0.9353356177948144,0.9748075193852722,-0.5277114871497364,1.5696079221869828,-0.37570629572720055,-0.9161913164259338,0.4521523549046888,0.31456978868292407,1.2453063315401653
1,Blue Mountains,"Control, never burned",,438,,53931,2021-07-10,BLM_AIM,OR_OR_BUDOPAC_2021_DR-022_V12021-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,4.937294195,1.596817447333204,1,461,37,8.66666666666667,32.6666666666667,4.66666666666667,19.3333333333333,12.6666666666667,37.77,0,0.12317091023292952,0.9690721649484536,55,Control,-0.1161286072870144,-1.975157829578056,-0.825394170819662,-1.577563927377932,-0.24780760304461277,1.31247532374878,-1.0747324351034655,0.09905923634005503,1.7284729568533
1,Blue Mountains,"Control, never burned",,438,,53938,2020-07-18,BLM_AIM,20071910072121692020-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.007128045,-4.943718275702244,1,559,38,13.3333333333333,54,19.3333333333333,35.3333333333333,4,15.93,0,0.21433213174012808,0.9690721649484536,64,Control,0.4051849448543085,-0.6820223341420769,0.484409637328009,-0.6992834112202825,-1.079149105481395,0.02377848971606216,0.03367281986541689,0.31456978868292407,2.19553456769013
1,Blue Mountains,"Control, never burned",,438,,53970,2016-06-11,BLM_AIM,16061210421313022016-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,4.97e-5,-9.90950562486169,1,630,35,0.666666666666667,73.3333333333333,12,49.3333333333333,1.33333333333333,10.86,0,0.4358413332652138,0.9690721649484536,13,Control,-1.0098089823864322,0.4898817085967792,-0.17049226674582516,0.069212040417661,-1.3349464908465585,-0.2753832753272473,0.8367011168326683,-0.331961868345683,1.5938781807880604
1,Blue Mountains,"Treated, never burned",Herbicide,110,2015-05-21,53978,2023-09-05,BLM_AIM,OR_VADO_Fuels_2023_NWM-2023-BS-02_V12023-09-01,Herbicide/Weeds/Chemical,1,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.254892303,-1.3669141642113354,1,459,40,8.66666666666667,61.3333333333333,4.66666666666667,46.6666666666667,16.6666666666667,18.42,1,0.15224357317870602,1,17,Herbicide,-0.1161286072870144,-0.2375070075859603,-0.825394170819662,-0.07716804560861029,0.13588847500313145,0.1707040902994628,-1.0973529505109936,0.745590893368662,2.1655416984958995
1,Blue Mountains,"Control, never burned",,438,,53984,2022-08-08,BLM_AIM,OR_BUDO_2021_BDO2021-NR-037_V12022-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.001973262,-6.22806726805636,1,431,38,0.666666666666667,62.6666666666667,6,43.3333333333333,2,23.24,0,0.18221875951901284,0.9690721649484536,80,Control,-1.0098089823864322,-0.15668603912120746,-0.7063210973516919,-0.2601431531414576,-1.2709971445052672,0.4551142890191374,-1.4140401662163886,0.31456978868292407,2.1774251287204986
1,Blue Mountains,"Treated, never burned",Herbicide,110,2004-06-14,53994,2019-05-16,BLM_AIM,19051711454559312019-09-01,Herbicide/Weeds/Chemical,1,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.012939327,-4.347484000535482,1,623,36,16.6666666666667,62,22,40,18.6666666666667,9.93,1,0.25037208289019725,1,18,Herbicide,0.7775517678124064,-0.19709652335358388,0.7225557842639527,-0.44311826067429944,0.32773651402700354,-0.33025910205116793,0.7575293129063196,-0.11645131600281398,2.536690018208995
1,Blue Mountains,"Control, never burned",,438,,54035,2022-08-22,BLM_AIM,OR_MFO_2021_MFO2021-NR-066_V12022-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.369178804,-0.996474188619044,1,410,36,4,52.6666666666667,1.33333333333333,50,7.33333333333333,72.16,0,0.2721004183795386,0.9690721649484536,65,Control,-0.6374421594283416,-0.7628433026068236,-1.1230768544895886,0.10580706192423156,-0.7594023737749419,3.3417007872279534,-1.6515555779954347,-0.11645131600281398,1.3170109746308547
1,Blue Mountains,"Treated, never burned",Herbicide,110,2015-05-21,54046,2023-09-05,BLM_AIM,OR_VADO_Fuels_2023_724_V22023-09-01,Herbicide/Weeds/Chemical,1,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.176500207,-1.7344332298049407,1,449,37,6,71.3333333333333,1.33333333333333,57.3333333333333,15.3333333333333,22.44,1,0.2065485524765805,1,19,Herbicide,-0.4140220656534872,0.36865025589965594,-1.1230768544895886,0.5083522984964858,0.00798978232054367,0.4079092767835069,-1.2104555275486346,0.09905923634005503,2.0317105525460484
1,Blue Mountains,"Treated, never burned",Herbicide,110,2015-05-21,54047,2016-08-17,BLM_AIM,16081809100631942016-09-01,Herbicide/Weeds/Chemical,1,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,0.081961403,-2.501506837651558,1,449,37,3.33333333333333,66,1.33333333333333,58.6666666666667,20,1.35,1,0.09152351747088595,1,20,Herbicide,-0.71191552401996006,0.04536638204066262,-1.1230768544895886,0.5815423415096269,0.4556352067095818,-0.836532858278307,-1.2104555275486346,0.09905923634005503,2.030099216855819
1,Blue Mountains,"Control, never burned",,438,,54083,2019-07-15,BLM_AIM,19071612541472572019-09-01,,,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,43C,Blue and Seven Devils Mountains,0.003565232,-5.636526150094453,1,524,38,5.33333333333333,54,10.6666666666667,24.6666666666667,24,36.28,0,0.7848329395921779,1.9381443298969072,50,Control,-0.48849543024510567,-0.6820223341420769,-0.2895653402137926,-1.2848037553253786,0.839331284757326,1.2245559884599178,-0.3621861997663268,0.31456978868292407,2.699381383802712
1,Blue Mountains,"Treated, never burned",Herbicide,110,2015-05-21,54087,2023-09-05,BLM_AIM,OR_VADO_Fuels_2023_NWM-2023-BS-01_V12023-09-01,Herbicide/Weeds/Chemical,1,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,2.696507427,0.9919573901024956,1,441,38,5.33333333333333,59.3333333333333,6,54,0.666666666666667,16.15,1,0.13419650804744257,1,21,Herbicide,-0.48849543024510567,-0.35873846028308354,-0.7063210973516919,0.325377190963644,-1.3988958371878486,0.03675986808086053,-1.3009375891787476,0.31456978868292407,1.230339313708867
1,Blue Mountains,"Treated, never burned",Herbicide,110,2015-05-21,54089,2021-08-23,BLM_AIM,OR_OR_MFO_2021_WaterGulch_Lopping-02_V12021-09-01,Herbicide/Weeds/Chemical,1,,,,,,NORTHWESTERN FORESTED MOUNTAINS,6  NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,6.2  WESTERN CORDILLERA,6.2.9  Blue Mountains,10,Central Rocky and Blue Mountain Foothills,5.425097959,1.691035956222024,1,592,37,26.6666666666667,31.3333333333333,0.666666666666667,23.3333333333333,10.6666666666667,19.01,1,0.23020080758914596,1,22,Herbicide,1.894652236686678,-2.0559787980428093,-1.1826133912235737,-1.3579937983385195,-0.4396556420684849,0.2055177868232404,0.4069113240896324,0.09905923634005503,1.8453626020654448
